Date,Open,High,Low,Close,Adj Close,Volume,Target
1980-12-12,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.09958379715681076,469033600,0
1980-12-15,0.12221000343561172,0.12221000343561172,0.12165199965238571,0.12165199965238571,0.0943884551525116,175884800,0
1980-12-16,0.1132809966802597,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08746052533388138,105728000,1
1980-12-17,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.0896252766251564,86441600,1
1980-12-18,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09222371876239777,73449600,1
1980-12-19,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09785199910402298,48630400,1
1980-12-22,0.1322540044784546,0.1328130066394806,0.1322540044784546,0.1322540044784546,0.10261444002389908,37363200,1
1980-12-23,0.13783499598503113,0.13839299976825714,0.13783499598503113,0.13783499598503113,0.10694465786218643,46950400,1
1980-12-24,0.14508900046348572,0.14564700424671173,0.14508900046348572,0.14508900046348572,0.11257295310497284,48003200,1
1980-12-26,0.15848200023174286,0.15904000401496887,0.15848200023174286,0.15848200023174286,0.12296444177627563,55574400,0
1980-12-29,0.16071400046348572,0.16127200424671173,0.16071400046348572,0.16071400046348572,0.12469620257616043,93161600,0
1980-12-30,0.15736599266529083,0.15736599266529083,0.156808003783226,0.156808003783226,0.12166564166545868,68880000,0
1980-12-31,0.1529020071029663,0.1529020071029663,0.1523440033197403,0.1523440033197403,0.11820203065872192,35750400,0
1981-01-02,0.15401799976825714,0.15513400733470917,0.15401799976825714,0.15401799976825714,0.11950085312128067,21660800,0
1981-01-05,0.15122799575328827,0.15122799575328827,0.15067000687122345,0.15067000687122345,0.11690323054790497,35728000,0
1981-01-06,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.11170707643032074,45158400,0
1981-01-07,0.13839299976825714,0.13839299976825714,0.13783499598503113,0.13783499598503113,0.10694465786218643,55686400,1
1981-01-08,0.13560299575328827,0.13560299575328827,0.13504500687122345,0.13504500687122345,0.10477994382381439,39827200,1
1981-01-09,0.14229899644851685,0.14285700023174286,0.14229899644851685,0.14229899644851685,0.11040820926427841,21504000,0
1981-01-12,0.14229899644851685,0.14229899644851685,0.141183003783226,0.141183003783226,0.10954230278730392,23699200,1
1981-01-13,0.1367190033197403,0.1367190033197403,0.13616099953651428,0.13616099953651428,0.10564583539962769,23049600,1
1981-01-14,0.1367190033197403,0.1372770071029663,0.1367190033197403,0.1367190033197403,0.10607878118753433,14291200,1
1981-01-15,0.13950900733470917,0.140625,0.13950900733470917,0.13950900733470917,0.10824349522590637,14067200,1
1981-01-16,0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,0.10737764835357666,13395200,1
1981-01-19,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.11387182772159576,41574400,0
1981-01-20,0.14285700023174286,0.14285700023174286,0.14229899644851685,0.14229899644851685,0.11040820926427841,30083200,0
1981-01-21,0.14508900046348572,0.14620499312877655,0.14508900046348572,0.14508900046348572,0.11257295310497284,15904000,0
1981-01-22,0.14676299691200256,0.1478790044784546,0.14676299691200256,0.14676299691200256,0.11387182772159576,35548800,0
1981-01-23,0.14676299691200256,0.14732100069522858,0.14620499312877655,0.14620499312877655,0.11343884468078613,11222400,0
1981-01-26,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.11170707643032074,24640000,0
1981-01-27,0.1439729928970337,0.1439729928970337,0.14285700023174286,0.14285700023174286,0.11084119975566864,23699200,0
1981-01-28,0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,0.10737764835357666,28156800,0
